style,new_filename,artist_group,in_train,title,source,size_bytes,pixelsy,pixelsx,genre,date,artist
Romanticism,95460.jpg,train_and_test,FALSE,Indians Scouting a Wagon Train ,wikiart,446803,930,1280,genre painting,1902,Charles M. Russell
Romanticism,32933.jpg,train_and_test,FALSE,A View from Dosseringen near the Sortedam Lake Looking towards the Suburb Nørrebro outside Copenhagen,wikipedia,239922,930,1280,genre painting,1838,Christen Kobke
Realism,80177.jpg,train_and_test,TRUE,Autoretrato,wikiart,739557,1280,930,self-portrait,1875,Jose Maria Velasco
Impressionism,82147.jpg,train_and_test,FALSE,Flying Shadows,wikiart,274692,1024,1162,landscape,1905,Willard Metcalf
Impressionism,68846.jpg,test_only,FALSE,Hillside ,wikiart,505128,1024,1162,landscape,1927,Tom Roberts
Impressionism,27794.jpg,train_and_test,TRUE,The Loing at Moret,wikiart,297360,960,1239,landscape,1883,Alfred Sisley
Realism,13575.jpg,train_and_test,TRUE,Inside the forest,wikiart,435494,919,1294,landscape,1857,Theodore Rousseau
Impressionism,26171.jpg,train_and_test,TRUE,Tyrolese Crucifix,wikiart,215442,1261,943,cityscape,c.1911,John Singer Sargent
Realism,39077.jpg,train_and_test,TRUE,The Terrace of the Trafalgar Tavern Greenwich London,wikiart,402783,929,1280,genre painting,,James Tissot
Impressionism,56157.jpg,train_and_test,FALSE,The Mandolin,wikiart,299420,1102,1079,genre painting,1889,Berthe Morisot
Impressionism,55938.jpg,train_and_test,TRUE,Winter,wikiart,1851785,1024,1161,landscape,,John Henry Twachtman
Impressionism,4755.jpg,train_and_test,TRUE,Young Girl Dreaming (Study of a Child Asleep),wikiart,260471,978,1215,genre painting,1881,Paul Gauguin
Impressionism,58407.jpg,train_and_test,TRUE,The Varangeville Church and the Cliffs,wikiart,186542,928,1280,landscape,1880,Pierre-Auguste Renoir
Impressionism,4973.jpg,train_and_test,TRUE,The Cascade in Spring,wikiart,1806508,928,1280,landscape,c.1899,John Henry Twachtman
Impressionism,47934.jpg,train_and_test,TRUE,Cagnes Landscape,wikiart,291004,928,1280,landscape,,Pierre-Auguste Renoir
Impressionism,67598.jpg,train_and_test,TRUE,Apples Trees at Pontoise,wikiart,279184,928,1280,genre painting,c.1872,Camille Pissarro
Impressionism,31973.jpg,train_and_test,TRUE,The Trees of Jas de Bouffan,wikiart,298933,928,1280,landscape,1876,Paul Cezanne
Impressionism,30049.jpg,train_and_test,TRUE,Landscape in Provence,wikiart,237085,928,1280,landscape,1875,Paul Cezanne
Realism,19901.jpg,train_and_test,TRUE,"The Railway Bridge, Pontoise",wikiart,329635,928,1280,landscape,,Camille Pissarro
Impressionism,7037.jpg,test_only,FALSE,A Mountain Muster ,wikiart,488217,1024,1160,animal painting,1897,Tom Roberts
Romanticism,93097.jpg,test_only,FALSE,A Waterfall in Colombia,wikiart,324486,928,1280,landscape,1853,Frederic Edwin Church
Romanticism,2975.jpg,train_and_test,FALSE,The Burial of the Sardine (Corpus Christi Festival on Ash Wednesday),wikiart,173530,1277,930,genre painting,1814,Francisco Goya
Romanticism,10377.jpg,train_and_test,FALSE,"The savoury pulp they chew, and in the rind, Still as they thirsted, scoop the brimming",wikiart,412832,1210,981,illustration,,Gustave Dore
Realism,12774.jpg,train_and_test,FALSE,Southern Seascape,wikiart,520822,1000,1187,landscape,,Nikolay Bogdanov-Belsky
Romanticism,60084.jpg,train_only,TRUE,Successful Hunter ,wikiart,853695,1159,1024,still life,,Alexander Pope
Impressionism,2112.jpg,train_and_test,TRUE,Did You Speak To Me?,wikiart,206122,1024,1159,genre painting,,William Merritt Chase
Romanticism,47266.jpg,train_and_test,TRUE,The Last Communion of St. Joseph Calasanz,wikiart,516322,1290,920,religious painting,1819,Francisco Goya
Realism,21701.jpg,train_and_test,TRUE,El Calvario ,wikiart,1020754,927,1280,landscape,1909,Jose Maria Velasco
Impressionism,69440.jpg,train_and_test,TRUE,Looking into Beryl Pool,wikiart,1675165,927,1280,landscape,1912,Childe Hassam
Impressionism,49691.jpg,train_and_test,TRUE,Bathers Seated on the Banks of a River,wikiart,376186,927,1280,genre painting,1901,Camille Pissarro
Impressionism,89214.jpg,train_and_test,TRUE,White water River. Brookville,wikiart,310143,927,1280,landscape,,T. C. Steele
Impressionism,21044.jpg,train_and_test,TRUE,"Little Old Cottage, Egypt Lane, East Hampton",wikiart,1891572,927,1280,cityscape,1917,Childe Hassam
Impressionism,19704.jpg,test_only,FALSE,Bailed Up ,wikipedia,619721,927,1280,genre painting,1895,Tom Roberts
Impressionism,40484.jpg,train_and_test,FALSE,Brittany Barns,wikiart,1676002,927,1280,landscape,1910,Childe Hassam
Impressionism,93362.jpg,train_and_test,FALSE,Untitled,wikiart,493262,1228,966,portrait,,Georg Pauli
Impressionism,23723.jpg,train_and_test,TRUE,Loaded Haycart,wikiart,70881,934,1270,genre painting,c.1878,Gustave Caillebotte
Realism,44164.jpg,train_and_test,TRUE,Countess Laura Spinola Nunez-del-Castillo,wikiart,158111,1198,990,portrait,1896,John Singer Sargent
Romanticism,1509.jpg,train_and_test,TRUE,Paradise Lost,wikiart,339724,1210,980,illustration,,Gustave Dore
Impressionism,58232.jpg,train_and_test,TRUE,Peasant woman with basket,wikiart,699073,1256,944,genre painting,,Camille Pissarro
Impressionism,91374.jpg,train_and_test,TRUE,"Girl Roller-Skating, Washington Square",wikiart,473144,1260,941,genre painting,1914,William James Glackens
Realism,16376.jpg,train_and_test,TRUE,Head of cossack,wikiart,286848,1300,912,sketch and study,1879,Vasily Surikov
Realism,85665.jpg,train_and_test,TRUE,Pompey. Street.,wikiart,399561,1300,912,cityscape,1884,Vasily Surikov
Realism,46046.jpg,train_and_test,TRUE,Still Life with Bittern and Woodpecker,wikiart,517090,953,1244,still life,1934,Pyotr Konchalovsky
Romanticism,64123.jpg,train_and_test,TRUE,Salisbury cathedral ,wikiart,445596,898,1320,sketch and study,,John Constable
Impressionism,22247.jpg,train_and_test,TRUE,Lady in Red Coat,wikiart,492650,1280,926,portrait,1878,Giovanni Boldini
Romanticism,50615.jpg,train_and_test,TRUE,York ,wikiart,669669,926,1280,genre painting,1908,Charles M. Russell
Impressionism,35979.jpg,train_and_test,TRUE,"York, Maine,",wikiart,1643872,926,1280,landscape,1882,Willard Metcalf
Realism,70964.jpg,train_only,TRUE,Artists' Luncheon in Skagen,wikiart,431122,1280,926,genre painting,1883,Peder Severin Kroyer
Romanticism,55085.jpg,train_and_test,TRUE,Paradise Lost,wikiart,274137,1210,979,illustration,,Gustave Dore
Impressionism,6648.jpg,train_and_test,TRUE,Melted Water,wikiart,373053,995,1190,landscape,1933,Nikolay Bogdanov-Belsky
Impressionism,36676.jpg,train_and_test,TRUE,The Seine ,wikiart,551967,925,1280,cityscape,1902,Henry Ossawa Tanner
Impressionism,95044.jpg,train_and_test,FALSE,Windmill,wikiart,232851,925,1280,landscape,,Pierre-Auguste Renoir
Impressionism,19874.jpg,train_and_test,FALSE,Looking towards Mount Adams from Mount Hood,wikiart,1579742,925,1280,landscape,1904,Childe Hassam
Impressionism,40172.jpg,train_and_test,TRUE,Street in Moret Sur Loing,wikiart,118445,1184,1000,cityscape,1892,Alfred Sisley
Realism,54648.jpg,train_and_test,TRUE,Hacienda de Chimalpa ,wikiart,1063700,925,1280,landscape,1892,Jose Maria Velasco
Realism,89345.jpg,train_and_test,TRUE,Valle de México desde el Molino del Rey ,wikiart,946216,925,1280,landscape,1895,Jose Maria Velasco
Impressionism,66414.jpg,train_and_test,TRUE,Woman in White in the Garden at Colettes,wikiart,328607,925,1280,landscape,1915,Pierre-Auguste Renoir
Romanticism,78961.jpg,train_and_test,TRUE,The Island of Madeira ,wikipedia,276884,925,1280,marina,1839,John Glover
Impressionism,45161.jpg,train_and_test,FALSE,The Port of Le Havre,wikiart,303608,925,1280,cityscape,1903,Camille Pissarro
Romanticism,17954.jpg,train_and_test,TRUE,Lewis and Clark Meeting the Mandan Indians ,wikiart,457113,925,1280,genre painting,1897,Charles M. Russell
Impressionism,5127.jpg,train_and_test,TRUE,On the Banks of the River,wikiart,253094,1024,1156,landscape,1895,Pierre-Auguste Renoir
Realism,94617.jpg,train_and_test,FALSE,The Lamentation,wikiart,552204,892,1327,religious painting,,Alexey Venetsianov
Impressionism,69776.jpg,train_and_test,TRUE,Woman in a Straw Hat,wikiart,401049,1161,1019,portrait,1918,Pierre-Auguste Renoir
Realism,41838.jpg,train_and_test,TRUE,Cellar interior,wikiart,361560,961,1231,self-portrait,,Johan Hendrik Weissenbruch
Realism,64328.jpg,train_and_test,TRUE,The Breakfast Table ,wikiart,257304,1190,994,genre painting,1884,John Singer Sargent
Romanticism,10223.jpg,train_and_test,TRUE,Crow Scouts in Winter ,wikiart,419408,1280,924,genre painting,1907,Charles M. Russell
Realism,9240.jpg,train_and_test,TRUE,Cardón ,wikiart,857781,1280,924,landscape,1887,Jose Maria Velasco
Romanticism,38864.jpg,test_only,FALSE,Italian Landscape ,wikiart,149287,770,1536,genre painting,1858,George Hemming Mason
Impressionism,27904.jpg,train_and_test,TRUE,"Glimpse of the Sea, Long Island",wikiart,1503379,924,1280,landscape,1906,Robert Julian Onderdonk
Romanticism,47238.jpg,train_and_test,TRUE,Satan in Paradise,wikiart,347581,1210,977,illustration,,Gustave Dore
Romanticism,97501.jpg,train_and_test,TRUE,Orlando Furioso,wikiart,450121,1210,977,illustration,,Gustave Dore
Realism,27823.jpg,train_and_test,FALSE,"Edge of the Forest at Fontainebleau, Setting Sun",wikiart,310979,910,1299,landscape,1850,Theodore Rousseau
Impressionism,5114.jpg,train_and_test,FALSE,Lydia Cassatt in a Green Bonnet and a Coat,wikiart,319127,1200,985,portrait,c.1880,Mary Cassatt
Impressionism,76634.jpg,train_only,TRUE,Balchik,wikiart,330211,985,1200,cityscape,,Lucian Grigorescu
Impressionism,77182.jpg,train_and_test,TRUE,Oxen in Repose,wikiart,320886,896,1319,animal painting,c.1910,John Singer Sargent
Impressionism,15607.jpg,train_and_test,FALSE,Reflections (Kitty Hughes),wikiart,1545211,1154,1024,genre painting,1917,Childe Hassam
Romanticism,43800.jpg,train_and_test,TRUE,Joseph Hopkinson ,wikiart,895388,1191,992,portrait,1835,Thomas Sully
Realism,77266.jpg,test_only,FALSE,Tightening the Saddle,wikipedia,404408,923,1280,genre painting,1895,Jose Ferraz de Almeida Junior
Impressionism,61603.jpg,train_and_test,FALSE,The Model and the Mannequin,wikiart,331932,923,1280,genre painting,1873,Giovanni Boldini
Impressionism,61872.jpg,train_and_test,FALSE,Idle Hours,wikiart,314466,923,1280,genre painting,1894,William Merritt Chase
Romanticism,12906.jpg,train_and_test,TRUE,Appleby Magna Church ,wikipedia,264687,923,1280,landscape,1790,John Glover
Realism,54097.jpg,train_and_test,TRUE,Ahuehuetes de Chapultepec ,wikiart,1032031,923,1280,landscape,1872,Jose Maria Velasco
Romanticism,83673.jpg,train_and_test,TRUE,Bend in the River,wikiart,348858,923,1280,landscape,c.1868,Paul Cezanne
Romanticism,86013.jpg,train_and_test,FALSE,Entry of the Crusaders in Constantinople in 1204,wikiart,371726,1210,976,illustration,1877,Gustave Dore
Romanticism,55474.jpg,train_and_test,TRUE,Paradise Lost,wikiart,240555,1210,976,illustration,,Gustave Dore
Romanticism,61410.jpg,train_and_test,TRUE,Hadleigh Castle,wikiart,406844,932,1267,landscape,1829,John Constable
Impressionism,86915.jpg,train_and_test,TRUE,"The Fishermen, Cos Cob",wikiart,1774067,1153,1024,genre painting,1907,Childe Hassam
Impressionism,70802.jpg,train_and_test,TRUE,Banks of the River,wikiart,316404,1153,1024,landscape,,Pierre-Auguste Renoir
Impressionism,55391.jpg,train_and_test,FALSE,I am Going to See Grandma (aka Mrs. Chase and Child),wikiart,240016,922,1280,genre painting,1889,William Merritt Chase
Realism,10269.jpg,train_and_test,TRUE,Valle de México desde el cerro de Tenayo ,wikiart,905974,922,1280,landscape,1885,Jose Maria Velasco
Impressionism,31145.jpg,train_and_test,FALSE,"Terrace, Prospect Park",wikiart,285538,922,1280,landscape,1886,William Merritt Chase
Romanticism,88798.jpg,train_and_test,FALSE,Scene of Yosemite. Bridalveil Fall,wikiart,932431,922,1280,landscape,,Thomas Hill
Romanticism,20571.jpg,train_and_test,TRUE,"Tulleveolan, engraving by William Miller after Leitch, from Eight Engravings in Illustration of Waverley",wikipedia,376651,922,1280,landscape,1865,William Leighton Leitch
Romanticism,78349.jpg,train_and_test,TRUE,The Barque of Dante (after Delacroix),wikiart,220636,922,1280,literary painting,1870,Paul Cezanne
Impressionism,17670.jpg,train_and_test,TRUE,In Constantine ,wikiart,551719,1280,922,cityscape,1908,Henry Ossawa Tanner
Romanticism,62562.jpg,train_and_test,TRUE,Paradise Lost,wikiart,357279,1210,975,illustration,,Gustave Dore
Romanticism,86495.jpg,train_and_test,TRUE,Paradise Lost,wikiart,315459,1210,975,illustration,,Gustave Dore
Romanticism,454.jpg,train_and_test,FALSE,Paradise Lost,wikiart,311857,1210,975,illustration,,Gustave Dore
Realism,80982.jpg,train_and_test,FALSE,Last Journey,wikiart,369215,983,1200,genre painting,1865,Vasily Perov
Impressionism,5967.jpg,train_and_test,TRUE,Isles of Shoals,wikiart,336330,1278,923,landscape,,Childe Hassam
Impressionism,44769.jpg,train_and_test,TRUE,Firework,wikiart,374644,1600,737,portrait,,Giovanni Boldini
Romanticism,51498.jpg,train_and_test,TRUE,"I am Half Sick of Shadows', said the Lady of Shalott",wikiart,212650,1269,929,literary painting,1915,John William Waterhouse
Impressionism,57144.jpg,train_and_test,TRUE,Study of Apple Trees at Eragny,wikiart,302263,921,1280,sketch and study,c.1893,Camille Pissarro
Realism,96936.jpg,test_only,FALSE,De mallejan,wikipedia,235593,921,1280,sketch and study,,Anton Mauve
Impressionism,39240.jpg,train_and_test,FALSE,The Bouse of Voile,wikiart,298316,1151,1024,portrait,,Giovanni Boldini
Impressionism,20416.jpg,train_and_test,TRUE,"Old Mill, Pelago, Italy",wikiart,351757,1024,1151,landscape,1913,Willard Metcalf
Impressionism,80721.jpg,train_and_test,TRUE,Cornish Hills,wikiart,278669,1024,1151,landscape,1911,Willard Metcalf
Impressionism,34662.jpg,train_and_test,FALSE,"Shipping, Majorca",wikiart,359959,899,1311,marina,1908,John Singer Sargent
Romanticism,70180.jpg,train_and_test,TRUE,Paradise Lost,wikiart,255570,1210,974,illustration,,Gustave Dore
Impressionism,53662.jpg,train_and_test,TRUE,The Red Headscarf,wikiart,165174,1200,982,genre painting,1926,Ipolit Strambu
Realism,51808.jpg,train_and_test,TRUE,Clairmarais,wikiart,1226497,952,1237,landscape,,Theophile Steinlen
Realism,87201.jpg,train_only,TRUE,The Old Gardener,wikipedia,328679,920,1280,genre painting,1863,Briton Riviere
Impressionism,79570.jpg,train_and_test,TRUE,"Girl in a Wickford Garden, New England",wikiart,852595,1024,1150,genre painting,,Guy Rose
Impressionism,94668.jpg,train_and_test,FALSE,Cagnes Landscape,wikiart,321418,1150,1024,landscape,,Pierre-Auguste Renoir
Impressionism,54237.jpg,train_and_test,TRUE,Bathers on Seine,wikiart,269361,1280,920,genre painting,c.1875,Edouard Manet
Impressionism,96216.jpg,train_and_test,TRUE,Low Tide,wikiart,179173,920,1280,genre painting,1897,Thomas Pollock Anshutz
Impressionism,4344.jpg,train_and_test,TRUE,Oregon Coast,wikiart,1599934,1024,1150,landscape,1904,Childe Hassam
Impressionism,17630.jpg,train_and_test,TRUE,Laguna Shores,wikiart,287164,1024,1150,landscape,1916,Guy Rose
Impressionism,77522.jpg,train_and_test,TRUE,On the Beach,wikiart,249313,920,1280,sketch and study,1898,Pierre-Auguste Renoir
Impressionism,66869.jpg,test_only,FALSE,Plink-a-Plong ,wikiart,519438,1280,920,genre painting,1893,Tom Roberts
Realism,77498.jpg,train_and_test,TRUE,Valle de México desde el cerro de Santa Isabel ,wikiart,866911,920,1280,landscape,1892,Jose Maria Velasco
Impressionism,17192.jpg,train_and_test,TRUE,Path of Hermitage at Pontoise,wikiart,228509,920,1280,landscape,1872,Camille Pissarro
Impressionism,95638.jpg,train_and_test,TRUE,Afternoon Shadows,wikiart,289235,1032,1141,landscape,,William Merritt Chase
Romanticism,84372.jpg,train_and_test,TRUE,Paradise Lost,wikiart,289067,1210,973,illustration,,Gustave Dore
Realism,64910.jpg,train_and_test,FALSE,Doed Fugl,wikiart,200153,1091,1079,animal painting,,Theodor Severin Kittelsen
Impressionism,75156.jpg,train_and_test,TRUE,Woods at la Grange,wikiart,108510,929,1267,landscape,c.1879,Gustave Caillebotte
Impressionism,100520.jpg,train_and_test,FALSE,Pier Deauville,wikiart,140863,937,1256,landscape,1869,Eugene Boudin
Realism,22796.jpg,train_and_test,FALSE,The Pilgrims of Emmaus,wikiart,306135,1024,1149,religious painting,1905,Henry Ossawa Tanner
Impressionism,67.jpg,train_and_test,TRUE,An Italian Garden,wikiart,508500,919,1280,landscape,1909,William Merritt Chase
Impressionism,39004.jpg,train_only,TRUE,Child in Kimono ,wikiart,498643,1280,919,portrait,1898,Lilla Cabot Perry
Impressionism,76015.jpg,train_and_test,FALSE,Mount Vesuvius in the Morning,wikiart,249739,919,1280,cityscape,1881,Pierre-Auguste Renoir
Impressionism,38738.jpg,train_and_test,TRUE,Hills Around Moulin Huet Bay,wikiart,384499,919,1280,landscape,1883,Pierre-Auguste Renoir
Impressionism,58128.jpg,train_and_test,FALSE,View of City Rooftops in Winter,wikiart,1658038,919,1280,cityscape,1902,Robert Julian Onderdonk
Romanticism,93109.jpg,train_and_test,TRUE,"Dandolo, Doge of Venice, Preaching the Crusade",wikiart,360365,1210,972,illustration,,Gustave Dore
Impressionism,51871.jpg,train_only,TRUE,Meditation,wikiart,520380,980,1200,genre painting,,Lilla Cabot Perry
Romanticism,60812.jpg,train_and_test,TRUE,Mrs George Lewis and Her Daughter Elizabeth,wikiart,198186,1134,1037,genre painting,1899,Sir Lawrence Alma-Tadema
Realism,95871.jpg,train_and_test,TRUE,Assembly of Peter I,wikiart,294284,1134,1037,history painting,,Klavdy Lebedev
Impressionism,10584.jpg,train_and_test,TRUE,Mrs. Kirkwood,wikiart,467479,1230,956,portrait,1908,George Henry
Impressionism,8683.jpg,train_and_test,TRUE,Chatou near Bougival,wikiart,1437345,918,1280,landscape,1889,Childe Hassam
Romanticism,80367.jpg,train_only,TRUE,Autumn Morning,wikiart,487250,918,1280,landscape,,Sydney Laurence
Romanticism,36812.jpg,train_and_test,TRUE,Rainy Morning ,wikiart,498926,918,1280,genre painting,1904,Charles M. Russell
Impressionism,36871.jpg,train_and_test,TRUE,Poppy Garden,wikiart,361400,1079,1089,landscape,1905,Willard Metcalf
Romanticism,43611.jpg,train_and_test,FALSE,Invocation to Muhammad,wikiart,333508,1210,971,illustration,,Gustave Dore
Romanticism,67478.jpg,train_and_test,TRUE,Portrait of Mme Bonnefoy and M. Puttemans,wikiart,383304,1200,979,portrait,1867,Sir Lawrence Alma-Tadema
Impressionism,101445.jpg,train_and_test,TRUE,Evening at Weesperzijde Sun,wikiart,535983,992,1184,landscape,,Piet Mondrian
Romanticism,75497.jpg,train_and_test,TRUE,Cornfield ,wikiart,403021,870,1350,genre painting,1814,David Cox
Realism,84859.jpg,train_and_test,FALSE,not identified,wikiart,178039,969,1212,still life,,Henri Matisse
Impressionism,52119.jpg,train_and_test,TRUE,In a Hayloft,wikiart,208415,1261,931,genre painting,c.1907,John Singer Sargent
Impressionism,55842.jpg,train_and_test,FALSE,Landscape with Mill,wikiart,487936,917,1280,landscape,,Maxime Maufra
